flightId,crud,createdAt,flightType,from,to,airplaneType,fliedAt
NU5279,create,19/05/2024,local,ADD,GDQ,CASA C-212 Aviocar,19/05/2024
FQ5239,create,19/05/2024,international,ADD,CDG,Airbus A330,19/05/2024
LP8257,create,19/05/2024,local,ADD,GDQ,Cessna 208 Caravan,19/05/2024
WK6654,create,19/05/2024,international,ADD,JFK,Airbus A330,19/05/2024
RR2992,create,19/05/2024,local,ADD,JIM,Britten-Norman BN-2 Islander,19/05/2024
DI1762,delete,19/05/2024,local,ADD,MQX,Cessna 208 Caravan,19/05/2024
HE2174,delete,19/05/2024,local,ADD,BJR,Cessna 208 Caravan,19/05/2024
VV9360,delete,19/05/2024,international,ADD,AMS,Airbus A330,19/05/2024
VP8419,delete,19/05/2024,local,ADD,MQX,d.Havilland Canada DHC-6 Twin O,19/05/2024
SY9344,delete,19/05/2024,international,ADD,AMS,Boeing 777,19/05/2024
GA2825,delete,19/05/2024,local,ADD,AXU,CASA C-212 Aviocar,19/05/2024
YF5334,delete,19/05/2024,international,ADD,ICN,Airbus A330,19/05/2024
NN7556,delete,19/05/2024,local,ADD,JIJ,Britten-Norman BN-2 Islander,19/05/2024
IK9033,delete,19/05/2024,international,ADD,DXB,Airbus A330,19/05/2024
JI6060,delete,19/05/2024,local,ADD,LLI,Britten-Norman BN-2 Islander,19/05/2024
JI6060,delete,19/05/2024,local,ADD,LLI,Britten-Norman BN-2 Islander,19/05/2024
RR2992,delete,19/05/2024,local,ADD,JIM,Britten-Norman BN-2 Islander,19/05/2024
RR2992,delete,19/05/2024,local,ADD,JIM,Britten-Norman BN-2 Islander,19/05/2024
BS1038,create,19/05/2024,international,ADD,ICN,Boeing 777,19/05/2024
NN1340,create,19/05/2024,international,ADD,CDG,Boeing 777,19/05/2024
QQ2158,create,19/05/2024,local,ADD,AXU,Beechcraft 1900,19/05/2024
PW4739,create,19/05/2024,international,ADD,CDG,Airbus A330,19/05/2024
UU1635,create,19/05/2024,local,ADD,DIR,d.Havilland Canada DHC-6 Twin O,19/05/2024
VZ5848,create,19/05/2024,international,ADD,LAX,Boeing 777,19/05/2024
TE2791,create,19/05/2024,international,ADD,CDG,Boeing 747,19/05/2024
JZ4221,create,19/05/2024,local,ADD,AMH,d.Havilland Canada DHC-6 Twin O,19/05/2024
DU7246,create,19/05/2024,international,ADD,JFK,Boeing 787 Dreamliner,19/05/2024
MT3975,create,19/05/2024,international,ADD,JFK,Boeing 747,19/05/2024
YM6781,delete,19/05/2024,international,ADD,HND,Airbus A330,19/05/2024
CI7405,delete,19/05/2024,international,ADD,SIN,Boeing 777,19/05/2024
WQ3322,delete,19/05/2024,international,ADD,DXB,Boeing 767,19/05/2024
BS1038,delete,19/05/2024,international,ADD,ICN,Boeing 777,19/05/2024
BS1038,delete,19/05/2024,international,ADD,ICN,Boeing 777,19/05/2024
CN9118,create,19/05/2024,international,ADD,LAX,Airbus A330,19/05/2024
WQ2843,create,19/05/2024,local,ADD,DIR,Britten-Norman BN-2 Islander,19/05/2024
UM4031,create,19/05/2024,local,ADD,GDQ,CASA C-212 Aviocar,19/05/2024
QX8364,create,19/05/2024,local,ADD,GDQ,Cessna 208 Caravan,19/05/2024
UF5490,create,19/05/2024,local,ADD,JIJ,Britten-Norman BN-2 Islander,19/05/2024
ED1860,create,19/05/2024,local,ADD,LLI,Beechcraft 1900,19/05/2024
IV4241,create,19/05/2024,international,ADD,AMS,Boeing 777,19/05/2024
PL7962,create,19/05/2024,international,ADD,LAX,Boeing 777,19/05/2024
GX9193,create,19/05/2024,international,ADD,AMS,Boeing 747,19/05/2024
NY7388,create,19/05/2024,international,ADD,JFK,Boeing 747,19/05/2024
RC3637,create,19/05/2024,local,ADD,DIR,d.Havilland Canada DHC-6 Twin O,19/05/2024
XO8812,create,19/05/2024,local,ADD,AMH,Cessna 208 Caravan,19/05/2024
QJ6327,delete,19/05/2024,international,ADD,HND,Boeing 747,19/05/2024
IA3079,delete,19/05/2024,local,ADD,JIM,Cessna 208 Caravan,19/05/2024
CN9118,delete,19/05/2024,international,ADD,LAX,Airbus A330,19/05/2024
CN9118,delete,19/05/2024,international,ADD,LAX,Airbus A330,19/05/2024
UM4031,delete,19/05/2024,local,ADD,GDQ,CASA C-212 Aviocar,19/05/2024
UM4031,delete,19/05/2024,local,ADD,GDQ,CASA C-212 Aviocar,19/05/2024
IA3079,update,19/05/2024,local,ADD,LAX,Cessna 208 Caravan,19/05/2024
PZ4823,create,19/05/2024,international,ADD,FRA,Airbus A330,19/05/2024
KF2985,create,19/05/2024,local,ADD,LLI,Beechcraft 1900,19/05/2024
MK6174,create,19/05/2024,local,ADD,MQX,Beechcraft 1900,19/05/2024
CR4020,create,19/05/2024,local,ADD,AXU,CASA C-212 Aviocar,19/05/2024
AT8176,create,19/05/2024,international,ADD,DXB,Boeing 787 Dreamliner,19/05/2024
DR2081,create,19/05/2024,international,ADD,JFK,Boeing 767,19/05/2024
JX6493,create,19/05/2024,local,ADD,BJR,CASA C-212 Aviocar,19/05/2024
PP5107,delete,19/05/2024,international,ADD,SIN,Boeing 747,19/05/2024
MU1915,delete,19/05/2024,international,ADD,SFO,Boeing 787 Dreamliner,19/05/2024
PZ8663,create,19/05/2024,local,ADD,DIR,CASA C-212 Aviocar,19/05/2024
NG4594,create,19/05/2024,international,ADD,ICN,Boeing 787 Dreamliner,19/05/2024
DT8467,create,19/05/2024,international,ADD,SIN,Airbus A330,19/05/2024
NL3268,create,19/05/2024,local,ADD,AMH,Britten-Norman BN-2 Islander,19/05/2024
YR6488,create,19/05/2024,international,ADD,SIN,Boeing 767,19/05/2024
ZF3610,create,19/05/2024,international,ADD,LAX,Boeing 747,19/05/2024
ET5301,create,19/05/2024,international,ADD,CDG,Boeing 747,19/05/2024
AT5928,create,19/05/2024,international,ADD,AMS,Boeing 767,19/05/2024
GG9640,create,19/05/2024,international,ADD,JFK,Boeing 787 Dreamliner,19/05/2024
HG8800,create,19/05/2024,local,ADD,GDQ,d.Havilland Canada DHC-6 Twin O,19/05/2024
HI1680,delete,19/05/2024,international,ADD,AMS,Boeing 777,19/05/2024
CT5090,delete,19/05/2024,local,ADD,DIR,d.Havilland Canada DHC-6 Twin O,19/05/2024
MH1422,delete,19/05/2024,international,ADD,CDG,Boeing 787 Dreamliner,19/05/2024
KU4371,delete,19/05/2024,international,ADD,SIN,Boeing 767,19/05/2024
QW8964,delete,19/05/2024,international,ADD,LAX,Boeing 747,19/05/2024
NT1738,delete,19/05/2024,local,ADD,LLI,d.Havilland Canada DHC-6 Twin O,19/05/2024
SG8915,delete,19/05/2024,local,ADD,AXU,d.Havilland Canada DHC-6 Twin O,19/05/2024
OT4341,create,19/05/2024,international,ADD,CDG,Boeing 787 Dreamliner,19/05/2024
ES3399,create,19/05/2024,local,ADD,AMH,CASA C-212 Aviocar,19/05/2024
TZ3384,create,19/05/2024,international,ADD,AMS,Boeing 747,19/05/2024
ZA5412,create,19/05/2024,local,ADD,DIR,Cessna 208 Caravan,19/05/2024
ZQ9514,create,19/05/2024,international,ADD,ICN,Boeing 777,19/05/2024
IC6582,delete,19/05/2024,international,ADD,AMS,Boeing 747,19/05/2024
SD3422,delete,19/05/2024,local,ADD,AMH,d.Havilland Canada DHC-6 Twin O,19/05/2024
SD3422,delete,19/05/2024,local,ADD,AMH,d.Havilland Canada DHC-6 Twin O,19/05/2024
SD3422,create,19/05/2024,local,ADD,AMH,d.Havilland Canada DHC-6 Twin O,19/05/2024
SD3422,delete,19/05/2024,local,ADD,AMH,d.Havilland Canada DHC-6 Twin O,19/05/2024
SD3422,delete,19/05/2024,local,ADD,AMH,d.Havilland Canada DHC-6 Twin O,19/05/2024
UH2238,create,19/05/2024,local,ADD,JIM,CASA C-212 Aviocar,19/05/2024
VM7446,create,19/05/2024,local,ADD,JIM,Britten-Norman BN-2 Islander,19/05/2024
LA5075,create,19/05/2024,international,ADD,LAX,Boeing 747,19/05/2024
RL9484,create,19/05/2024,local,ADD,GDQ,Cessna 208 Caravan,19/05/2024
UF9755,create,19/05/2024,international,ADD,LAX,Boeing 787 Dreamliner,19/05/2024
IF8730,create,19/05/2024,local,ADD,LLI,d.Havilland Canada DHC-6 Twin O,19/05/2024
NY4562,create,19/05/2024,local,ADD,LLI,CASA C-212 Aviocar,19/05/2024
QO3739,create,19/05/2024,local,ADD,JIJ,d.Havilland Canada DHC-6 Twin O,19/05/2024
TC2395,delete,19/05/2024,international,ADD,FRA,Airbus A330,19/05/2024
TT9986,delete,19/05/2024,local,ADD,AXU,Cessna 208 Caravan,19/05/2024
JX9213,delete,19/05/2024,international,ADD,DXB,Boeing 747,19/05/2024
US7990,create,19/05/2024,international,ADD,DXB,Boeing 747,19/05/2024
DP2975,create,19/05/2024,international,ADD,SFO,Boeing 777,19/05/2024
CA5082,create,19/05/2024,local,ADD,AXU,Beechcraft 1900,19/05/2024
LC7588,create,19/05/2024,local,ADD,GDQ,Beechcraft 1900,19/05/2024
SQ4886,create,19/05/2024,international,ADD,AMS,Boeing 767,19/05/2024
BC9969,create,19/05/2024,local,ADD,AMH,Cessna 208 Caravan,19/05/2024
LN4420,create,19/05/2024,local,ADD,JIM,Britten-Norman BN-2 Islander,19/05/2024
LS6710,create,19/05/2024,international,ADD,JFK,Boeing 777,19/05/2024
PZ1006,create,19/05/2024,international,ADD,FRA,Boeing 787 Dreamliner,19/05/2024
SO1001,delete,19/05/2024,international,ADD,SFO,Airbus A330,19/05/2024
EV9586,delete,19/05/2024,international,ADD,DXB,Boeing 747,19/05/2024
MS6522,delete,19/05/2024,local,ADD,GDQ,Beechcraft 1900,19/05/2024
CQ1245,create,19/05/2024,international,ADD,SIN,Boeing 767,19/05/2024
RO2751,create,19/05/2024,local,ADD,JIM,Cessna 208 Caravan,19/05/2024
UK2708,create,19/05/2024,international,ADD,LAX,Airbus A330,19/05/2024
JX8103,create,19/05/2024,local,ADD,JIJ,Britten-Norman BN-2 Islander,19/05/2024
OH5560,create,19/05/2024,local,ADD,AXU,Beechcraft 1900,19/05/2024
DD7957,create,19/05/2024,local,ADD,MQX,d.Havilland Canada DHC-6 Twin O,19/05/2024
UC7425,create,19/05/2024,local,ADD,DIR,Britten-Norman BN-2 Islander,19/05/2024
IQ1397,create,19/05/2024,international,ADD,ICN,Boeing 747,19/05/2024
ZC5507,create,19/05/2024,local,ADD,BJR,d.Havilland Canada DHC-6 Twin O,19/05/2024
IR3238,create,19/05/2024,local,ADD,MQX,Cessna 208 Caravan,19/05/2024
QD5098,create,19/05/2024,international,ADD,FRA,Boeing 767,19/05/2024
JY4368,delete,19/05/2024,international,ADD,JFK,Boeing 787 Dreamliner,19/05/2024
ON1488,delete,19/05/2024,international,ADD,SIN,Boeing 777,19/05/2024
GN4488,delete,19/05/2024,local,ADD,DIR,Britten-Norman BN-2 Islander,19/05/2024
KE8419,delete,19/05/2024,local,ADD,JIJ,Beechcraft 1900,19/05/2024
LK6773,create,19/05/2024,international,ADD,LAX,Airbus A330,19/05/2024
UO1764,create,19/05/2024,international,ADD,SFO,Boeing 787 Dreamliner,19/05/2024
SK6989,create,19/05/2024,local,ADD,BJR,d.Havilland Canada DHC-6 Twin O,19/05/2024
EC6370,create,19/05/2024,international,ADD,SIN,Airbus A330,19/05/2024
KQ3809,create,19/05/2024,local,ADD,JIM,Britten-Norman BN-2 Islander,19/05/2024
NM4262,delete,19/05/2024,international,ADD,SFO,Airbus A330,19/05/2024
FB6029,delete,19/05/2024,local,ADD,GDQ,d.Havilland Canada DHC-6 Twin O,19/05/2024
FB6023,delete,19/05/2024,international,ADD,DXB,Airbus A330,19/05/2024
NK2249,create,19/05/2024,international,ADD,SFO,Boeing 767,19/05/2024
VD1459,create,19/05/2024,local,ADD,AXU,CASA C-212 Aviocar,19/05/2024
IY2606,create,19/05/2024,international,ADD,SIN,Boeing 787 Dreamliner,19/05/2024
ET3422,create,19/05/2024,local,ADD,MQX,CASA C-212 Aviocar,19/05/2024
KG8861,create,19/05/2024,local,ADD,BJR,Britten-Norman BN-2 Islander,19/05/2024
VN9668,create,19/05/2024,international,ADD,SIN,Boeing 767,19/05/2024
DZ7007,create,19/05/2024,local,ADD,LLI,Britten-Norman BN-2 Islander,19/05/2024
YJ9538,create,19/05/2024,local,ADD,BJR,d.Havilland Canada DHC-6 Twin O,19/05/2024
PF7882,create,19/05/2024,local,ADD,DIR,CASA C-212 Aviocar,19/05/2024
AZ5043,delete,19/05/2024,international,ADD,FRA,Airbus A330,19/05/2024
IA5991,delete,19/05/2024,international,ADD,FRA,Boeing 787 Dreamliner,19/05/2024
SD7500,delete,19/05/2024,international,ADD,SIN,Boeing 777,19/05/2024
NQ8154,delete,19/05/2024,local,ADD,JIM,CASA C-212 Aviocar,19/05/2024
IJ7198,delete,19/05/2024,local,ADD,MQX,Cessna 208 Caravan,19/05/2024
GS1113,delete,19/05/2024,international,ADD,JFK,Boeing 777,19/05/2024
ZY6695,delete,19/05/2024,local,ADD,LLI,Britten-Norman BN-2 Islander,19/05/2024
KY9189,delete,19/05/2024,local,ADD,LLI,Cessna 208 Caravan,19/05/2024
ME8241,create,19/05/2024,local,ADD,AXU,Britten-Norman BN-2 Islander,19/05/2024
NG1324,create,19/05/2024,local,ADD,BJR,Britten-Norman BN-2 Islander,19/05/2024
AC4929,create,19/05/2024,international,ADD,JFK,Airbus A330,19/05/2024
VR4033,create,19/05/2024,international,ADD,JFK,Boeing 767,19/05/2024
IG2634,create,19/05/2024,international,ADD,JFK,Airbus A330,19/05/2024
PL8706,create,19/05/2024,local,ADD,AXU,Britten-Norman BN-2 Islander,19/05/2024
XJ5957,create,19/05/2024,local,ADD,LLI,Cessna 208 Caravan,19/05/2024
ZY8633,create,19/05/2024,local,ADD,DIR,Cessna 208 Caravan,19/05/2024
BV5574,create,19/05/2024,international,ADD,LAX,Boeing 777,19/05/2024
RT2483,create,19/05/2024,international,ADD,ICN,Airbus A330,19/05/2024
NP5104,create,19/05/2024,international,ADD,FRA,Boeing 767,19/05/2024
GI2937,create,19/05/2024,international,ADD,FRA,Boeing 747,19/05/2024
WI7651,delete,19/05/2024,local,ADD,AMH,Cessna 208 Caravan,19/05/2024
IF9275,delete,19/05/2024,local,ADD,AXU,d.Havilland Canada DHC-6 Twin O,19/05/2024
SK7353,delete,19/05/2024,international,ADD,ICN,Boeing 747,19/05/2024
WO2540,delete,19/05/2024,international,ADD,CDG,Boeing 787 Dreamliner,19/05/2024
DK1807,delete,19/05/2024,local,ADD,BJR,d.Havilland Canada DHC-6 Twin O,19/05/2024
ZH1955,delete,19/05/2024,international,ADD,SFO,Boeing 747,19/05/2024
KX1123,delete,19/05/2024,international,ADD,CDG,Boeing 777,19/05/2024
AN9548,delete,19/05/2024,local,ADD,LLI,Cessna 208 Caravan,19/05/2024
ME8241,delete,19/05/2024,local,ADD,AXU,Britten-Norman BN-2 Islander,19/05/2024
ME8241,delete,19/05/2024,local,ADD,AXU,Britten-Norman BN-2 Islander,19/05/2024
RI7852,create,19/05/2024,international,ADD,JFK,Boeing 787 Dreamliner,19/05/2024
FF2522,create,19/05/2024,local,ADD,BJR,CASA C-212 Aviocar,19/05/2024
AN2908,create,19/05/2024,local,ADD,DIR,Britten-Norman BN-2 Islander,19/05/2024
BW7825,create,19/05/2024,international,ADD,SFO,Boeing 767,19/05/2024
JI7756,create,19/05/2024,local,ADD,JIJ,d.Havilland Canada DHC-6 Twin O,19/05/2024
ER5918,create,19/05/2024,international,ADD,DXB,Boeing 777,19/05/2024
WL3698,create,19/05/2024,international,ADD,SFO,Boeing 787 Dreamliner,19/05/2024
ZX5210,create,19/05/2024,local,ADD,JIM,d.Havilland Canada DHC-6 Twin O,19/05/2024
UR3520,create,19/05/2024,international,ADD,SIN,Boeing 747,19/05/2024
TR8848,create,19/05/2024,local,ADD,GDQ,CASA C-212 Aviocar,19/05/2024
TG8578,create,19/05/2024,international,ADD,AMS,Boeing 747,19/05/2024
UT5126,create,19/05/2024,international,ADD,JFK,Boeing 747,19/05/2024
RR3707,create,19/05/2024,local,ADD,MQX,Cessna 208 Caravan,19/05/2024
HU8295,create,19/05/2024,international,ADD,ICN,Boeing 747,19/05/2024
HR9259,delete,19/05/2024,international,ADD,AMS,Boeing 787 Dreamliner,19/05/2024
MK1782,delete,19/05/2024,local,ADD,AMH,Cessna 208 Caravan,19/05/2024
YW7031,delete,19/05/2024,international,ADD,CDG,Boeing 787 Dreamliner,19/05/2024
VN2751,delete,19/05/2024,local,ADD,JIM,d.Havilland Canada DHC-6 Twin O,19/05/2024
RT4967,delete,19/05/2024,local,ADD,AXU,Beechcraft 1900,19/05/2024
PI8936,delete,19/05/2024,local,ADD,JIM,Cessna 208 Caravan,19/05/2024
OL8012,delete,19/05/2024,local,ADD,LLI,Britten-Norman BN-2 Islander,19/05/2024
NH1894,create,19/05/2024,local,ADD,BJR,Beechcraft 1900,19/05/2024
RK1126,create,19/05/2024,international,ADD,CDG,Boeing 777,19/05/2024
KX7011,create,19/05/2024,international,ADD,JFK,Boeing 767,19/05/2024
OF3283,create,19/05/2024,international,ADD,LAX,Boeing 777,19/05/2024
ND6179,create,19/05/2024,international,ADD,FRA,Boeing 777,19/05/2024
FL4202,create,19/05/2024,international,ADD,ICN,Boeing 787 Dreamliner,19/05/2024
ZV9275,create,19/05/2024,local,ADD,JIJ,Cessna 208 Caravan,19/05/2024
ZO5272,delete,19/05/2024,local,ADD,DIR,Cessna 208 Caravan,19/05/2024
KT3402,delete,19/05/2024,international,ADD,HND,Boeing 777,19/05/2024
VB1500,delete,19/05/2024,international,ADD,ICN,Boeing 777,19/05/2024
BM2505,delete,19/05/2024,local,ADD,AXU,CASA C-212 Aviocar,19/05/2024
VH5791,delete,19/05/2024,local,ADD,GDQ,d.Havilland Canada DHC-6 Twin O,19/05/2024
NH1894,delete,19/05/2024,local,ADD,BJR,Beechcraft 1900,19/05/2024
NH1894,delete,19/05/2024,local,ADD,BJR,Beechcraft 1900,19/05/2024
ML3236,create,19/05/2024,local,ADD,AXU,Cessna 208 Caravan,19/05/2024
ZU9407,create,19/05/2024,international,ADD,SIN,Airbus A330,19/05/2024
WO8504,create,19/05/2024,international,ADD,DXB,Boeing 787 Dreamliner,19/05/2024
MF4288,create,19/05/2024,local,ADD,BJR,Beechcraft 1900,19/05/2024
JM1207,create,19/05/2024,local,ADD,DIR,d.Havilland Canada DHC-6 Twin O,19/05/2024
JQ6546,create,19/05/2024,international,ADD,ICN,Boeing 777,19/05/2024
ZU9936,create,19/05/2024,international,ADD,DXB,Boeing 777,19/05/2024
SF1529,create,19/05/2024,international,ADD,CDG,Boeing 787 Dreamliner,19/05/2024
AV1644,create,19/05/2024,international,ADD,FRA,Airbus A330,19/05/2024
OD4661,create,19/05/2024,local,ADD,JIM,Cessna 208 Caravan,19/05/2024
YM7352,create,19/05/2024,international,ADD,FRA,Boeing 777,19/05/2024
OI8894,create,19/05/2024,international,ADD,SFO,Boeing 767,19/05/2024
RB6048,create,19/05/2024,local,ADD,JIJ,Britten-Norman BN-2 Islander,19/05/2024
VF4422,delete,19/05/2024,international,ADD,ICN,Airbus A330,19/05/2024
JT1270,delete,19/05/2024,local,ADD,LLI,Britten-Norman BN-2 Islander,19/05/2024
DW7441,create,19/05/2024,international,ADD,HND,Airbus A330,19/05/2024
XN3915,create,19/05/2024,international,ADD,JFK,Boeing 747,19/05/2024
VI8262,create,19/05/2024,international,ADD,SIN,Boeing 767,19/05/2024
QL9869,create,19/05/2024,international,ADD,CDG,Boeing 777,19/05/2024
GK1233,create,19/05/2024,international,ADD,CDG,Airbus A330,19/05/2024
WR2332,create,19/05/2024,local,ADD,AXU,d.Havilland Canada DHC-6 Twin O,19/05/2024
AX2193,create,19/05/2024,international,ADD,SIN,Boeing 787 Dreamliner,19/05/2024
HM5897,create,19/05/2024,international,ADD,AMS,Boeing 767,19/05/2024
LM2597,create,19/05/2024,local,ADD,JIJ,Beechcraft 1900,19/05/2024
CM8594,create,19/05/2024,international,ADD,DXB,Boeing 787 Dreamliner,19/05/2024
HH4753,create,19/05/2024,local,ADD,LLI,d.Havilland Canada DHC-6 Twin O,19/05/2024
IZ9044,create,19/05/2024,local,ADD,JIJ,CASA C-212 Aviocar,19/05/2024
IT8882,delete,19/05/2024,local,ADD,BJR,Britten-Norman BN-2 Islander,19/05/2024
HG8198,delete,19/05/2024,international,ADD,HND,Boeing 787 Dreamliner,19/05/2024
BB8308,delete,19/05/2024,local,ADD,GDQ,d.Havilland Canada DHC-6 Twin O,19/05/2024
HC8467,delete,19/05/2024,local,ADD,MQX,Cessna 208 Caravan,19/05/2024
MQ3412,delete,19/05/2024,local,ADD,GDQ,CASA C-212 Aviocar,19/05/2024
DW7441,delete,19/05/2024,international,ADD,HND,Airbus A330,19/05/2024
DW7441,delete,19/05/2024,international,ADD,HND,Airbus A330,19/05/2024
JW9718,create,19/05/2024,local,ADD,LLI,CASA C-212 Aviocar,19/05/2024
LH6567,create,19/05/2024,local,ADD,AXU,CASA C-212 Aviocar,19/05/2024
QH8608,create,19/05/2024,international,ADD,JFK,Boeing 767,19/05/2024
PP5514,create,19/05/2024,local,ADD,DIR,Cessna 208 Caravan,19/05/2024
MP3697,delete,19/05/2024,local,ADD,JIJ,Britten-Norman BN-2 Islander,19/05/2024
QY7316,delete,19/05/2024,international,ADD,SFO,Airbus A330,19/05/2024
VL4497,delete,19/05/2024,international,ADD,FRA,Boeing 747,19/05/2024
YA1489,create,19/05/2024,local,ADD,JIM,Cessna 208 Caravan,19/05/2024
LE7521,create,19/05/2024,local,ADD,GDQ,d.Havilland Canada DHC-6 Twin O,19/05/2024
PA8979,create,19/05/2024,local,ADD,AXU,Cessna 208 Caravan,19/05/2024
BO2528,create,19/05/2024,international,ADD,SIN,Boeing 787 Dreamliner,19/05/2024
MR1662,create,19/05/2024,international,ADD,AMS,Boeing 747,19/05/2024
QQ8605,create,19/05/2024,international,ADD,SFO,Boeing 787 Dreamliner,19/05/2024
XB3549,create,19/05/2024,international,ADD,SFO,Boeing 747,19/05/2024
ET9065,create,19/05/2024,international,ADD,CDG,Boeing 767,19/05/2024
SO8440,create,19/05/2024,local,ADD,BJR,Beechcraft 1900,19/05/2024
JH5050,create,19/05/2024,local,ADD,JIM,Beechcraft 1900,19/05/2024
VP2485,create,19/05/2024,international,ADD,JFK,Boeing 787 Dreamliner,19/05/2024
LC7189,delete,19/05/2024,international,ADD,JFK,Boeing 747,19/05/2024
HZ1001,delete,19/05/2024,international,ADD,LAX,Boeing 787 Dreamliner,19/05/2024
PO8724,create,19/05/2024,local,ADD,BJR,d.Havilland Canada DHC-6 Twin O,19/05/2024
ZI5557,create,19/05/2024,local,ADD,LLI,Cessna 208 Caravan,19/05/2024
EO7747,create,19/05/2024,international,ADD,FRA,Boeing 777,19/05/2024
BE2379,create,19/05/2024,international,ADD,AMS,Boeing 777,19/05/2024
BT8269,create,19/05/2024,international,ADD,LAX,Boeing 747,19/05/2024
AO6010,create,19/05/2024,international,ADD,AMS,Boeing 747,19/05/2024
WX5805,create,19/05/2024,local,ADD,AMH,Cessna 208 Caravan,19/05/2024
KJ7907,create,19/05/2024,local,ADD,MQX,Cessna 208 Caravan,19/05/2024
ME1897,create,19/05/2024,local,ADD,MQX,CASA C-212 Aviocar,19/05/2024
OY1265,create,19/05/2024,international,ADD,AMS,Boeing 787 Dreamliner,19/05/2024
KT1066,delete,19/05/2024,international,ADD,ICN,Boeing 777,19/05/2024
AE7972,delete,19/05/2024,international,ADD,HND,Boeing 787 Dreamliner,19/05/2024
ON5010,delete,19/05/2024,international,ADD,HND,Boeing 777,19/05/2024
LS8901,delete,19/05/2024,international,ADD,ICN,Airbus A330,19/05/2024
ED7007,create,19/05/2024,local,ADD,JIM,d.Havilland Canada DHC-6 Twin O,19/05/2024
VI4880,create,19/05/2024,local,ADD,DIR,Britten-Norman BN-2 Islander,19/05/2024
XV7878,create,19/05/2024,international,ADD,ICN,Boeing 767,19/05/2024
EK5803,create,19/05/2024,international,ADD,ICN,Boeing 777,19/05/2024
LR9130,create,19/05/2024,international,ADD,CDG,Airbus A330,19/05/2024
JD5987,delete,19/05/2024,local,ADD,BJR,Britten-Norman BN-2 Islander,19/05/2024
DJ9174,delete,19/05/2024,international,ADD,SFO,Airbus A330,19/05/2024
SO2200,delete,19/05/2024,local,ADD,BJR,d.Havilland Canada DHC-6 Twin O,19/05/2024
NX7777,delete,19/05/2024,local,ADD,DIR,Beechcraft 1900,19/05/2024
DT3714,delete,19/05/2024,international,ADD,AMS,Boeing 767,19/05/2024
AE8401,delete,19/05/2024,local,ADD,JIM,Beechcraft 1900,19/05/2024
